date,account_id,active_flows,successful_runs,failed_runs,error_rate,p95_runtime_sec,dashboard_views,product_events,open_support_tickets,arr_at_risk,expansion_signal,data_quality_score,metric_freshness_hours,certified_metric_coverage
2026-01-06,ACC044,27,6280,12,0.002,51.6,29,251,0,1030,2179,96.3,2.5,85.3
2026-01-06,ACC045,53,10177,20,0.002,59.3,42,509,0,2188,5793,93.4,5.7,74.6
2026-01-07,ACC001,15,2099,99,0.0451,86.4,20,190,1,16673,3063,79.8,10.7,65.5
2026-01-07,ACC002,46,10341,526,0.0484,44.6,43,3565,0,75054,56551,89.6,8.5,74.1
2026-01-07,ACC003,6,1137,9,0.0083,22.5,8,187,0,661,1382,90.9,2.4,82.1
2026-01-07,ACC004,48,10374,20,0.002,65.6,40,2834,0,3023,43723,99,5.7,78.0
2026-01-07,ACC005,13,2348,44,0.0185,67.1,13,404,1,5771,4107,90.9,4.8,81.3
2026-01-07,ACC006,11,2214,25,0.0116,55.5,14,88,1,3660,826,92.9,11.9,81.4
2026-01-07,ACC007,47,9997,340,0.0329,55.7,54,2725,3,65316,34857,82.1,7.6,75.2
2026-01-07,ACC008,17,2233,4,0.002,34.8,21,254,1,2933,3899,91.4,3.7,81.1
2026-01-07,ACC009,3,1115,2,0.002,49.3,13,356,1,562,2097,98.5,5.9,79.6
2026-01-07,ACC010,29,5758,14,0.0024,34.4,27,455,0,1492,5134,97.2,7.0,72.7
2026-01-07,ACC011,31,4547,51,0.0112,56.2,29,524,0,6803,7430,90.4,5.0,75.5
2026-01-07,ACC012,5,1368,10,0.0077,45.3,16,121,0,409,495,91.6,5.8,61.5
2026-01-07,ACC013,2,1279,2,0.002,57.5,11,526,0,124,2698,95.1,2.1,88.0
2026-01-07,ACC014,40,10049,65,0.0064,56.0,43,3363,1,15114,39709,89.4,5.5,84.7
2026-01-07,ACC015,26,4787,22,0.0048,34.7,33,1127,0,3625,19015,97.0,4.3,75.0
2026-01-07,ACC016,12,2642,165,0.059,55.1,17,743,1,19195,8652,81.3,12.0,71.1
2026-01-07,ACC017,10,823,40,0.0471,71.2,4,228,0,3039,1893,82.0,7.7,71.3
2026-01-07,ACC018,7,1091,39,0.0348,37.6,11,161,0,2284,1026,98.4,7.1,71.8
2026-01-07,ACC019,14,2694,179,0.0623,68.1,10,981,3,19438,8976,74.5,16.5,69.7
2026-01-07,ACC020,11,1333,50,0.0364,59.9,22,410,2,3698,2384,89.1,8.1,77.4
2026-01-07,ACC021,50,10333,343,0.0322,45.8,47,2766,0,49107,43285,91.6,4.9,74.7
2026-01-07,ACC022,25,6127,140,0.0224,56.1,21,1117,1,16035,10512,84.5,9.5,74.9
2026-01-07,ACC023,47,9328,612,0.0616,78.4,46,2365,1,76442,29874,78.5,8.6,65.4
2026-01-07,ACC024,17,2327,4,0.002,50.5,24,482,0,627,6872,99,7.2,89.3
2026-01-07,ACC025,7,2426,173,0.0668,60.9,13,537,2,18258,5286,71.2,13.2,85.1
2026-01-07,ACC026,19,2094,4,0.002,40.4,27,607,0,460,7063,93.2,1,71.8
2026-01-07,ACC027,27,5857,289,0.0471,71.1,28,1694,0,24730,16064,86.6,9.6,74.9
2026-01-07,ACC028,48,10286,244,0.0232,61.6,44,1604,1,41304,22533,88.2,9.9,75.4
2026-01-07,ACC029,13,2355,4,0.002,46.5,12,951,0,586,12522,96.1,2.1,89.7
2026-01-07,ACC030,26,4734,12,0.0026,18,29,189,0,2223,3661,95.7,1.7,83.0
2026-01-07,ACC031,9,1387,25,0.018,49.4,18,292,2,1790,1243,95.1,6.4,72.9
2026-01-07,ACC032,28,5530,126,0.0223,37.7,35,1000,0,14981,12837,91.2,3.2,64.2
2026-01-07,ACC033,10,1036,2,0.002,45.4,16,278,0,107,1522,96.3,2.9,82.2
2026-01-07,ACC034,11,845,31,0.0361,44.2,5,145,0,2126,1069,84.6,5.6,68.5
2026-01-07,ACC035,27,5607,36,0.0065,47.8,29,2015,0,4082,23980,92.1,4.0,81.2
2026-01-07,ACC036,16,2275,118,0.0493,71.3,16,559,2,16114,6609,83.7,8.7,74.1
2026-01-07,ACC037,10,2623,155,0.0558,80.7,8,760,0,16085,8843,75.4,10.9,63.5
2026-01-07,ACC038,9,848,1,0.002,64.8,14,253,0,171,2693,97.9,3.6,78.3
2026-01-07,ACC039,28,5359,218,0.0392,79.4,37,1649,0,24190,20080,87.5,6.8,64.7
2026-01-07,ACC040,32,5273,82,0.0155,43.8,45,688,0,12041,10765,90.1,7.2,70.5
2026-01-07,ACC041,16,2089,7,0.0036,46.3,13,109,0,1154,1765,98.2,4.1,80.2
2026-01-07,ACC042,13,2462,26,0.0108,43.1,15,569,0,1811,4103,95.5,3.7,91.8
2026-01-07,ACC043,33,6005,12,0.002,34.4,30,957,1,6209,11567,90.5,2.1,78.1
2026-01-07,ACC044,29,4952,9,0.002,51.5,31,198,0,1030,2180,95.5,3.6,81.5
2026-01-07,ACC045,49,10025,20,0.002,32.3,42,651,0,2188,7522,95.4,1,69.4
2026-01-08,ACC001,12,2220,120,0.0514,74.9,23,293,0,16423,4465,87.0,10.8,72.8
2026-01-08,ACC002,43,10394,454,0.0419,42.6,44,3773,2,86816,59546,80.8,13.1,81.1
2026-01-08,ACC003,2,966,23,0.0233,56.6,5,152,1,2410,1322,77.7,9.8,79.4
2026-01-08,ACC004,50,10347,20,0.002,46.5,50,3650,2,24363,56459,97.7,8.6,83.6
2026-01-08,ACC005,13,2817,110,0.0377,50.6,20,373,2,11676,3161,84.4,8.8,73.2
2026-01-08,ACC006,16,1975,21,0.0108,44.9,19,160,1,3499,1683,96.0,4.3,85.6
2026-01-08,ACC007,45,10161,242,0.0234,46.0,51,2186,0,28202,27511,91.4,3.8,73.4
2026-01-08,ACC008,20,2128,4,0.002,33.4,26,161,0,648,2594,97.1,3.3,73.4
2026-01-08,ACC009,6,1166,5,0.0045,32.5,5,363,1,719,2044,93.5,3.6,88.1
2026-01-08,ACC010,29,5595,47,0.0085,42.6,30,326,1,9532,3785,91.3,4.9,69.2
2026-01-08,ACC011,33,5420,33,0.0061,39.7,31,703,0,3735,8362,95.1,4.0,88.3
2026-01-08,ACC012,7,1246,2,0.002,44.0,14,123,1,479,552,99,7.7,83.8
2026-01-08,ACC013,7,1273,2,0.002,44.9,12,398,0,124,2051,96.4,1,77.4
2026-01-08,ACC014,41,9904,50,0.0051,55.6,39,3444,0,5691,41261,99,4.2,70.9
2026-01-08,ACC015,24,5057,10,0.002,59.5,33,1535,1,6910,24516,91.0,5.4,72.0
2026-01-08,ACC016,12,2618,151,0.0546,77.5,9,717,3,22003,8425,76.2,9.9,68.5
2026-01-08,ACC017,10,873,37,0.0408,53.6,20,217,1,3090,1698,86.1,12.7,79.1
2026-01-08,ACC018,7,1147,56,0.0471,43.0,19,177,0,3090,1073,87.0,6.4,80.5
2026-01-08,ACC019,16,2401,153,0.0601,59.9,18,625,2,17278,6416,81.0,12.4,71.7
2026-01-08,ACC020,8,1220,38,0.0304,67.4,14,444,4,4295,2820,80.9,10.4,76.2
2026-01-08,ACC021,49,11036,493,0.0428,69.1,52,2998,2,86919,43927,85.5,9.4,69.1
2026-01-08,ACC022,26,4890,114,0.0229,47.3,21,648,0,12462,7641,89.0,4.3,69.7
2026-01-08,ACC023,48,9487,556,0.0555,57.9,45,3329,2,77419,41346,83.4,17.2,62.2
2026-01-08,ACC024,14,2114,4,0.002,58.1,18,338,0,627,5304,84.4,9.7,89.9
2026-01-08,ACC025,7,1946,103,0.0506,50.8,15,427,2,14587,5240,83.2,11.4,70.7
2026-01-08,ACC026,16,2053,4,0.002,39.3,30,687,0,460,8154,97.5,3.2,75.2
2026-01-08,ACC027,29,4995,250,0.0478,54.4,25,1403,1,28782,15601,80.2,9.5,71.6
2026-01-08,ACC028,44,9031,332,0.0355,43.1,40,1324,4,86964,21185,76.7,16.2,67.8
2026-01-08,ACC029,10,2620,5,0.002,38.9,11,933,0,586,11043,96.4,3.2,81.4
2026-01-08,ACC030,30,4819,9,0.002,45.6,26,192,0,1732,3653,95.5,6.9,83.6
2026-01-08,ACC031,11,1137,2,0.002,60.4,16,155,0,112,805,95.4,7.7,78.0
2026-01-08,ACC032,26,5839,88,0.0149,47.6,29,836,2,19477,10164,87.0,6.7,69.6
2026-01-08,ACC033,8,978,1,0.002,52.3,12,340,0,107,1972,91.7,3.6,73.8
2026-01-08,ACC034,11,744,32,0.0423,55.4,13,103,3,3735,863,82.8,12.3,69.6
2026-01-08,ACC035,26,5513,51,0.0092,44.4,30,1447,0,5806,17514,94.1,4.4,71.2
2026-01-08,ACC036,16,2109,115,0.0518,60.9,9,481,2,16752,6134,82.2,9.3,77.2
2026-01-08,ACC037,11,2915,171,0.0556,75.1,17,865,4,24154,9057,73.8,12.8,63.2
2026-01-08,ACC038,10,808,1,0.002,49.9,15,226,0,171,2525,98.9,6.7,92.2
2026-01-08,ACC039,28,5289,212,0.0387,66.9,25,1646,4,41225,20309,75.8,16.0,67.8
2026-01-08,ACC040,32,5318,141,0.0259,46.5,45,721,3,36704,11186,80.5,10.3,76.3
2026-01-08,ACC041,15,2630,100,0.0369,52.4,23,105,0,11777,1351,84.4,9.0,64.4
2026-01-08,ACC042,12,2405,113,0.0449,40.4,26,540,0,7533,3987,84.5,7.7,73.9
2026-01-08,ACC043,28,5225,10,0.002,35.8,27,477,0,1371,6626,96.8,4.1,78.6
2026-01-08,ACC044,29,5185,45,0.0087,65.4,36,207,2,11769,2176,87.1,8.6,87.1
2026-01-08,ACC045,50,10542,21,0.002,40.1,40,630,0,2188,6922,99,2.8,81.3
2026-01-09,ACC001,15,2388,116,0.0464,81.6,27,268,2,19341,3797,81.6,12.3,78.0
2026-01-09,ACC002,44,10127,569,0.0532,51.2,43,3688,3,115260,59739,81.0,14.6,73.0
2026-01-09,ACC003,9,997,21,0.0207,38.0,18,123,0,1640,1036,89.9,3.5,87.6
2026-01-09,ACC004,51,9954,19,0.002,58.4,56,2871,0,3023,46163,92.3,6.6,66.8
2026-01-09,ACC005,11,2367,68,0.0283,68.7,16,218,0,6374,2199,94.5,5.5,79.9
2026-01-09,ACC006,16,2497,40,0.016,43.3,24,167,0,3139,1389,94.1,3.1,80.1
2026-01-09,ACC007,46,9897,429,0.0416,41.7,53,2730,1,58746,35274,84.6,10.5,70.2
2026-01-09,ACC008,17,2115,4,0.002,61.8,19,176,0,648,2853,98.1,1.1,78.4
2026-01-09,ACC009,5,1294,2,0.002,33.9,15,357,0,124,1812,94.7,5.3,81.1
2026-01-09,ACC010,26,6179,77,0.0124,49.1,31,676,0,7637,7108,90.5,2.2,72.5
2026-01-09,ACC011,31,5084,10,0.002,42.8,22,785,0,1218,9955,89.6,6.3,75.8
2026-01-09,ACC012,6,1285,12,0.0094,38.4,10,109,0,497,474,89.9,3.7,77.4
2026-01-09,ACC013,2,1207,2,0.002,52.5,15,449,0,124,2440,95.0,3.4,86.0
2026-01-09,ACC014,43,9485,95,0.01,44.3,50,3911,0,11186,48926,97.9,5.9,80.0
2026-01-09,ACC015,25,5202,16,0.0031,37.0,22,981,0,2376,15231,99,2.5,87.1
2026-01-09,ACC016,12,2625,157,0.0565,43.2,20,784,1,18459,9188,80.2,11.3,67.6
2026-01-09,ACC017,10,839,33,0.0388,35.4,12,268,0,2504,2182,88.0,7.3,75.4
2026-01-09,ACC018,3,1307,74,0.0536,83.6,5,190,0,3519,1010,86.1,6.2,80.1
2026-01-09,ACC019,16,2271,139,0.0578,55.3,18,691,3,18381,7500,84.4,15.7,60.7
2026-01-09,ACC020,10,1157,58,0.0482,51.3,19,343,1,4041,2298,82.9,6.4,60.3
2026-01-09,ACC021,50,10644,613,0.0545,61.6,40,2797,3,115534,42491,81.9,12.6,59.6
2026-01-09,ACC022,26,5630,163,0.0282,57.6,26,1177,0,15374,12054,90.7,12.5,78.4
2026-01-09,ACC023,49,10544,629,0.0564,58.8,48,3181,1,70569,35547,84.7,8.7,60.2
2026-01-09,ACC024,17,1845,8,0.0046,63.4,30,395,0,1432,7103,99,1,79.8
2026-01-09,ACC025,12,1906,94,0.0472,60.4,12,474,2,13840,5939,81.9,12.7,78.0
2026-01-09,ACC026,15,2048,4,0.002,47.5,33,597,2,3709,7103,97.3,4.2,86.9
2026-01-09,ACC027,29,5539,214,0.0372,24.1,38,1731,0,19527,17358,86.7,2.6,77.4
2026-01-09,ACC028,52,10959,252,0.0225,55.0,49,883,0,30681,11643,92.1,5.3,76.3
2026-01-09,ACC029,9,2617,5,0.002,41.0,14,786,0,586,9314,91.7,7.0,89.2
2026-01-09,ACC030,28,5772,11,0.002,32.0,27,230,0,1732,3654,94.2,4.3,73.1
2026-01-09,ACC031,8,1147,20,0.0177,59.1,12,258,2,1775,1329,90.4,5.0,77.0
2026-01-09,ACC032,29,5943,97,0.0162,55.3,26,746,1,15607,8911,92.3,7.0,78.8
2026-01-09,ACC033,8,1053,2,0.002,34.3,20,360,0,107,1940,95.0,1,81.6
2026-01-09,ACC034,10,744,31,0.0404,43.2,10,155,0,2379,1298,84.2,8.1,72.9
2026-01-09,ACC035,29,5866,39,0.0067,38.0,29,1680,1,8697,19110,94.6,4.0,82.0
2026-01-09,ACC036,12,2130,109,0.0489,66.9,13,392,2,16003,4950,84.7,8.0,73.1
2026-01-09,ACC037,13,3215,167,0.0496,45.2,27,999,0,14300,9484,89.3,10.9,67.2
2026-01-09,ACC038,6,863,1,0.002,40.6,11,257,0,171,2688,94.8,2.0,78.5
2026-01-09,ACC039,28,6231,294,0.0451,55.9,23,2028,0,27819,21239,84.8,7.8,66.0
2026-01-09,ACC040,29,5186,79,0.0151,67.0,25,725,0,11768,11535,86.8,4.5,74.9
2026-01-09,ACC041,16,2417,37,0.0153,44.2,19,96,1,7147,1344,92.6,2.9,78.0
2026-01-09,ACC042,14,2691,70,0.0255,55.7,16,554,2,6650,3655,84.1,7.5,83.3
2026-01-09,ACC043,30,4724,32,0.0069,51.2,43,581,0,4754,8926,94.8,1.0,76.8
2026-01-09,ACC044,27,4653,9,0.002,29.5,32,186,0,1030,2179,99,1.6,80.2
2026-01-09,ACC045,48,11091,22,0.002,43.6,44,443,1,9910,4626,93.2,6.3,66.7
2026-01-10,ACC001,16,1922,100,0.0498,72.9,32,344,6,29431,6056,73.6,17.2,70.4
2026-01-10,ACC002,47,9059,493,0.0517,66.9,41,3340,3,112829,60480,75.6,14.1,77.3
2026-01-10,ACC003,3,951,6,0.0067,43.0,7,200,3,2214,1767,88.9,9.2,80.8
2026-01-10,ACC004,49,11332,22,0.002,41.6,53,3392,3,35033,47908,87.3,4.4,84.3
2026-01-10,ACC005,15,2300,87,0.0368,60.9,18,294,0,8287,3051,86.4,4.0,79.6
2026-01-10,ACC006,16,2228,44,0.0195,51.9,16,256,1,5204,2387,93.9,5.7,75.8
2026-01-10,ACC007,48,9204,283,0.0299,64.5,42,2795,0,36089,38833,88.5,10.1,79.2
2026-01-10,ACC008,15,1879,3,0.002,28.0,13,309,0,648,5638,88.3,1,76.1
2026-01-10,ACC009,3,1049,2,0.002,40.2,10,300,0,124,1878,92.9,3.9,82.9
2026-01-10,ACC010,26,5039,59,0.0117,52.1,25,593,0,7200,7645,90.3,1.3,61.9
2026-01-10,ACC011,30,4986,9,0.002,49.6,27,388,0,1218,5017,98.9,7.0,71.5
2026-01-10,ACC012,2,1209,14,0.0115,35.9,3,173,1,978,800,95.2,6.5,74.7
2026-01-10,ACC013,3,1143,2,0.002,67.3,11,398,0,124,2284,97.8,1,86.5
2026-01-10,ACC014,43,9324,150,0.0159,47.1,37,2645,1,25769,33660,91.2,5.3,69.6
2026-01-10,ACC015,24,4760,48,0.0101,42.9,24,1419,0,7714,24077,93.7,3.1,78.0
2026-01-10,ACC016,15,2074,100,0.0464,70.5,10,657,0,13485,9745,83.1,5.2,62.4
2026-01-10,ACC017,11,691,32,0.0445,62.4,17,175,1,3328,1730,84.8,10.1,75.1
2026-01-10,ACC018,7,1095,63,0.0544,85.0,13,145,0,3573,920,83.6,9.8,74.7
2026-01-10,ACC019,13,2531,121,0.046,73.9,22,644,0,10705,6272,85.8,7.9,76.7
2026-01-10,ACC020,11,945,36,0.0368,49.8,8,298,6,5794,2444,74.9,15.4,68.6
2026-01-10,ACC021,48,9437,310,0.0319,65.4,55,3003,2,70266,51456,84.9,12.4,72.1
2026-01-10,ACC022,25,4942,154,0.0302,73.7,25,803,3,27998,9369,78.6,13.4,67.7
2026-01-10,ACC023,51,8818,524,0.0561,51.8,40,2392,3,85985,31963,78.7,11.4,70.1
2026-01-10,ACC024,11,1653,3,0.002,41.1,30,309,0,627,6202,93.8,6.1,79.4
2026-01-10,ACC025,11,1817,99,0.0518,52.0,11,273,3,16464,3588,74.9,12.2,80.4
2026-01-10,ACC026,16,2172,4,0.002,73.7,23,796,0,460,8930,96.1,5.5,84.2
2026-01-10,ACC027,29,4961,222,0.0429,66.2,29,1334,3,33598,14935,78.8,12.9,72.7
2026-01-10,ACC028,51,7508,381,0.0483,44.6,50,1380,3,94859,26560,78.4,11.8,73.2
2026-01-10,ACC029,8,2463,4,0.002,55.7,16,701,0,586,8826,96.0,3.6,83.0
2026-01-10,ACC030,30,5530,11,0.002,45.7,38,221,0,1732,3664,95.6,5.3,81.5
2026-01-10,ACC031,9,1178,2,0.002,54.1,11,282,0,112,1414,99,3.7,78.4
2026-01-10,ACC032,30,5205,58,0.0111,18,29,1004,2,16909,13693,88.2,10.2,73.7
2026-01-10,ACC033,11,826,1,0.002,46.1,16,221,0,107,1518,98.0,4.7,76.8
2026-01-10,ACC034,6,741,34,0.0443,74.4,14,103,3,3856,866,77.0,9.7,71.7
2026-01-10,ACC035,29,5428,10,0.002,49.6,29,1706,0,1260,20972,96.6,1.5,74.6
2026-01-10,ACC036,16,2152,141,0.0617,72.3,14,303,2,19255,3787,82.8,16.0,71.0
2026-01-10,ACC037,13,2801,144,0.049,62.7,15,928,3,20224,10112,81.5,9.7,72.5
2026-01-10,ACC038,8,704,6,0.0086,36.0,21,215,0,734,2757,99,5.5,77.6
2026-01-10,ACC039,32,4796,305,0.0599,67.4,31,1634,3,49982,22233,73.5,16.9,72.8
2026-01-10,ACC040,31,5108,109,0.0209,66.3,29,509,0,16288,8222,92.6,8.3,76.1
2026-01-10,ACC041,15,2225,16,0.0073,54.8,11,89,0,2341,1353,99,8.4,76.0
2026-01-10,ACC042,15,2076,47,0.0223,50.5,20,537,0,3739,4593,92.8,9.9,89.8
2026-01-10,ACC043,32,5098,10,0.002,37.1,33,568,2,11048,8086,88.6,9.0,80.5
2026-01-10,ACC044,27,4684,9,0.002,58.6,28,187,1,4664,2176,91.8,5.8,90.2
2026-01-10,ACC045,50,9101,18,0.002,45.8,39,689,1,9910,8769,93.7,8.3,79.8
2026-01-11,ACC001,14,2122,122,0.0545,74.2,16,249,3,24193,3970,77.6,9.4,79.2
2026-01-11,ACC002,42,8479,289,0.033,47.1,49,2678,0,51138,51810,94.6,2.5,78.2
2026-01-11,ACC003,2,985,20,0.0203,52.9,13,206,0,1608,1757,93.6,4.3,84.5
2026-01-11,ACC004,51,9151,18,0.002,51.8,44,2756,0,3023,48202,95.6,6.2,75.7
2026-01-11,ACC005,16,2371,96,0.0389,68.5,22,253,2,11961,2547,84.3,10.6,80.0
2026-01-11,ACC006,16,1840,19,0.0105,39.8,32,250,2,4820,2823,87.9,2.5,82.9
2026-01-11,ACC007,47,8187,312,0.0368,48.5,42,2106,0,44387,32895,81.0,6.1,73.1
2026-01-11,ACC008,17,1976,3,0.002,37.3,20,240,0,648,4164,98.7,5.6,75.4
2026-01-11,ACC009,9,1030,2,0.002,40.4,12,314,0,124,2002,90.0,1,79.5
2026-01-11,ACC010,27,4450,8,0.002,50.7,28,333,0,1227,4862,91.7,5.1,84.6
2026-01-11,ACC011,31,4843,9,0.002,40.7,23,500,1,5516,6656,94.1,4.8,76.2
2026-01-11,ACC012,2,1269,2,0.002,52.5,13,111,0,106,489,92.6,3.6,81.2
2026-01-11,ACC013,2,1156,2,0.002,30.9,11,337,0,124,1912,94.0,4.3,87.4
2026-01-11,ACC014,42,9114,18,0.002,49.6,45,3560,1,10152,46348,94.8,7.6,78.1
2026-01-11,ACC015,23,3807,7,0.002,33.2,26,881,1,6910,18690,92.0,9.5,77.3
2026-01-11,ACC016,11,2264,111,0.0471,55.5,17,581,0,13685,7895,82.4,5.1,77.3
2026-01-11,ACC017,3,643,28,0.0425,65.8,9,217,0,2740,2306,88.0,6.2,82.6
2026-01-11,ACC018,5,1037,52,0.0484,40.9,10,163,2,4106,1093,77.9,11.9,80.0
2026-01-11,ACC019,16,2377,105,0.0426,72.9,28,820,3,14843,8503,85.3,12.2,68.2
2026-01-11,ACC020,6,1147,68,0.0563,66.9,14,398,0,4120,2689,90.3,11.9,67.3
2026-01-11,ACC021,48,10217,417,0.0392,63.0,45,2638,1,70711,41751,89.7,8.8,71.1
2026-01-11,ACC022,29,5067,65,0.0128,52.1,30,713,0,6952,8114,91.1,3.3,72.2
2026-01-11,ACC023,48,8196,357,0.0418,51.6,37,2223,5,85788,31959,83.1,16.6,65.0
2026-01-11,ACC024,15,2027,10,0.0053,47.3,23,407,0,1673,6661,93.3,6.7,83.1
2026-01-11,ACC025,11,1686,93,0.0524,61.5,20,448,2,14995,6346,77.9,11.3,75.6
2026-01-11,ACC026,16,2103,4,0.002,42.0,17,710,2,3709,8227,91.0,5.8,68.5
2026-01-11,ACC027,27,5489,239,0.0419,36.1,36,1552,2,29362,15705,81.4,14.2,83.4
2026-01-11,ACC028,51,8086,278,0.0333,48.5,46,820,1,55079,14654,83.7,9.3,74.0
2026-01-11,ACC029,8,1904,3,0.002,42.2,12,630,0,586,10261,95.8,4.9,87.0
2026-01-11,ACC030,27,3776,7,0.002,65.1,22,151,0,1732,3667,96.8,9.1,81.4
2026-01-11,ACC031,9,1183,7,0.0062,63.4,19,257,0,346,1283,93.0,7.0,73.3
2026-01-11,ACC032,26,5408,63,0.0116,33.8,32,1256,0,7769,16487,91.7,3.4,68.5
2026-01-11,ACC033,7,852,1,0.002,48.7,8,187,0,107,1245,92.2,5.9,73.0
2026-01-11,ACC034,7,671,23,0.0334,64.6,18,96,3,3213,891,89.4,11.6,75.8
2026-01-11,ACC035,30,4390,100,0.0224,47.7,32,1037,0,14113,15762,89.1,5.1,72.4
2026-01-11,ACC036,20,1783,104,0.0553,73.8,15,326,2,17632,4918,79.1,13.3,69.6
2026-01-11,ACC037,11,2731,166,0.0574,46.5,18,893,5,26733,9980,72.7,15.8,62.5
2026-01-11,ACC038,9,658,1,0.0027,40.4,10,184,0,231,2524,88.5,1,89.2
2026-01-11,ACC039,27,4966,280,0.0534,61.3,30,1532,4,50298,20132,77.9,16.7,69.8
2026-01-11,ACC040,32,5385,151,0.0273,54.4,21,590,3,37795,9040,82.4,10.8,75.2
2026-01-11,ACC041,14,2072,11,0.0053,55.9,17,82,0,1688,1339,96.6,5.2,76.0
2026-01-11,ACC042,13,2183,42,0.0192,39.0,28,558,0,3214,4538,91.5,6.0,89.2
2026-01-11,ACC043,33,5647,99,0.0172,50.5,30,569,1,16654,7313,92.0,11.5,88.5
2026-01-11,ACC044,27,5237,10,0.002,41.1,26,209,0,1030,2175,96.1,7.0,84.0
2026-01-11,ACC045,48,9252,18,0.002,38.9,43,370,0,2188,4632,97.9,4.4,80.3
2026-01-12,ACC001,15,2375,120,0.0481,69.4,24,346,3,22151,4929,82.7,13.5,79.3
2026-01-12,ACC002,42,9887,365,0.0356,60.3,40,2792,2,77077,46323,85.4,9.2,78.5
2026-01-12,ACC003,4,1108,31,0.0278,46.7,13,248,1,2769,1880,87.8,7.4,82.1
2026-01-12,ACC004,46,11087,22,0.002,46.4,41,3354,0,3023,48418,99,1,86.7
2026-01-12,ACC005,15,2210,106,0.0459,45.1,19,355,3,15113,3835,82.4,10.9,80.9
2026-01-12,ACC006,14,2408,26,0.0108,37.0,26,273,0,2113,2355,94.0,7.8,83.4
2026-01-12,ACC007,45,11339,351,0.0301,49.9,43,3347,1,44834,37746,88.6,5.9,78.1
2026-01-12,ACC008,14,2311,4,0.002,33.7,35,223,0,648,3308,96.8,1.8,72.5
2026-01-12,ACC009,7,1057,2,0.002,22.1,21,272,0,124,1690,95.9,7.3,87.5
2026-01-12,ACC010,31,5944,11,0.002,41.8,31,425,0,1227,4645,96.5,1,82.7
2026-01-12,ACC011,30,5792,73,0.0126,31.4,36,488,0,7670,5432,91.0,1,81.8
2026-01-12,ACC012,6,1350,7,0.0057,55.8,14,172,2,1049,713,93.0,6.2,70.0
2026-01-12,ACC013,4,1517,8,0.0053,50.2,10,561,0,326,2426,99,6.0,91.0
2026-01-12,ACC014,41,10348,102,0.0098,44.0,33,4771,1,18928,54707,89.7,4.1,70.9
2026-01-12,ACC015,25,4630,9,0.002,21.8,27,1164,0,1526,20305,92.3,2.6,68.7
2026-01-12,ACC016,12,2693,139,0.0491,68.8,18,578,0,14261,6603,79.1,9.6,75.1
2026-01-12,ACC017,6,849,46,0.0519,73.1,14,220,0,3349,1770,79.1,12.0,74.3
2026-01-12,ACC018,4,1416,60,0.0408,45.6,10,165,0,2680,810,84.9,7.7,80.7
2026-01-12,ACC019,12,2746,159,0.055,53.3,33,850,4,19369,7630,78.1,11.3,65.1
2026-01-12,ACC020,9,1221,27,0.0224,47.7,13,410,0,1640,2602,89.1,4.0,82.0
2026-01-12,ACC021,49,10190,328,0.0313,65.1,50,3008,1,58535,47733,83.8,9.9,67.6
2026-01-12,ACC022,24,5427,175,0.0314,53.2,28,820,3,28617,8712,87.0,11.7,74.7
2026-01-12,ACC023,48,11684,526,0.0431,73.1,48,3617,3,71554,36476,82.5,10.4,71.4
2026-01-12,ACC024,15,2518,5,0.002,46.6,24,597,0,627,7866,98.8,4.3,91.6
2026-01-12,ACC025,12,2091,92,0.0423,65.0,18,390,3,14320,4454,82.1,12.7,79.6
2026-01-12,ACC026,16,2210,4,0.002,49.2,33,756,0,460,8335,94.3,7.2,72.2
2026-01-12,ACC027,26,5784,126,0.0214,61.5,30,1344,0,11224,12906,92.6,1.2,84.5
2026-01-12,ACC028,50,9816,349,0.0344,62.4,38,790,4,85482,11629,80.8,13.3,68.2
2026-01-12,ACC029,11,2449,4,0.002,57.5,14,742,0,586,9395,93.2,6.1,83.8
2026-01-12,ACC030,27,5959,39,0.0066,41.6,22,238,0,5754,3662,94.8,4.9,82.1
2026-01-12,ACC031,8,1331,2,0.002,59.0,20,228,0,112,1012,99.0,5.5,81.6
2026-01-12,ACC032,28,6282,153,0.0239,72.3,23,903,1,20760,10204,89.8,7.2,69.9
2026-01-12,ACC033,10,968,1,0.002,39.7,15,348,0,107,2040,96.8,1,83.0
2026-01-12,ACC034,10,811,25,0.0306,70.2,13,139,1,2214,1068,78.7,11.7,70.7
2026-01-12,ACC035,26,5182,10,0.002,37.8,31,1830,2,10157,23564,93.7,8.8,81.6
2026-01-12,ACC036,19,2123,89,0.0403,54.7,24,379,0,10237,4801,90.4,4.5,71.7
2026-01-12,ACC037,10,3364,182,0.0515,63.8,21,1197,3,20953,10860,81.9,13.3,64.1
2026-01-12,ACC038,8,972,1,0.002,36.1,15,319,0,171,2963,99,2.3,95.0
2026-01-12,ACC039,27,5599,332,0.0561,61.0,35,1939,0,34553,22599,82.5,11.8,76.1
2026-01-12,ACC040,32,5865,74,0.0126,31.2,33,748,1,15306,10523,95.8,7.3,76.9
2026-01-12,ACC041,17,2596,35,0.0135,23.3,26,103,2,8812,1342,92.7,12.9,72.9
2026-01-12,ACC042,9,2409,69,0.0281,81.4,7,645,2,7076,4754,84.1,8.8,81.2
2026-01-12,ACC043,34,5471,10,0.002,46.2,39,693,0,1371,9193,96.3,1.8,88.5
